source;text;person;sentiment
instagram;"Salam 3 jari
Yakin Pak Ganjar Mahfud akan jadi pemenangnya";ganjar-mahfud;negative
instagram;Bersama Pak Ganjar Mahfud kita menuju Indonesia cerah;ganjar-mahfud;positive
instagram;Semangat Pak Ganjar Mahfud kami selalu medukungmu????;ganjar-mahfud;positive
instagram;Mantap pak mahfud;ganjar-mahfud;positive
instagram;Kami rakyat selalu mndukung Ganjar??;ganjar-mahfud;positive
instagram;All in Ganjar Mahfud ????;ganjar-mahfud;positive
instagram;Maju dan semangat selalu pak Mahfud;ganjar-mahfud;positive
instagram;Semangat, bersama rakyat Ganjar Mahfud menuju keadilan dan kemakmuran;ganjar-mahfud;positive
instagram;betul pak Mahfud MD sdh berjuang untuk menegakkan keadilan dan mensejahterakan bangsa di indonesia????llovee;ganjar-mahfud;negative
instagram;Pak Mahfud terbaik??;ganjar-mahfud;positive
instagram;Maju dan semangat terus pak Mahfud;ganjar-mahfud;positive
instagram;Yg ngelatih pak Ganjar nih??;ganjar-mahfud;positive
instagram;Gaskeunnn pak Ganjarr dan pak Mahfud;ganjar-mahfud;neutral
instagram;Hanya di era kepemimpinan pak ganjar, anak2 dari keluarga miskin dapat menikmati pendidikan gratis serta mandapat fasilitas pendidikan yang layak;ganjar-mahfud;negative
instagram;Jateng di era pak ganjar, program prioritas nya selalu mengutamakan kebutuhan rakyat2 miskin;ganjar-mahfud;negative
instagram;Blunder nih pak Ganjar ??;ganjar-mahfud;positive
instagram;Pak Ganjar, jangan kayak Jokowi pelupa. Masa lulusan UGM yg ijazah asli sama dengan lulusan UGM yg ijazah palsu???????;ganjar-mahfud;positive
instagram;Ape nawaban pak mahfud dibg? Kok gak ada?;ganjar-mahfud;positive
instagram;?? biar makin ciut pendukung ganjar ... GAK NGARUH BERITANYA rakyat sudah paham ??;ganjar-mahfud;negative
instagram;Bismilah istiqomah pak ganjar abah mahfud md (santri melok dawuhe kyai)?????????????;ganjar-mahfud;positive
instagram;Dukung Ganjar pemimpin yg mengutamakan Rakyat;ganjar-mahfud;positive
instagram;Ganjar mafud untuk indonesia;ganjar-mahfud;positive
instagram;Ganjar mafud hebat;ganjar-mahfud;positive
instagram;GANJAR MAHFUD 3 ??;ganjar-mahfud;positive
instagram;Tentu saya pilih nomor 3 dong ?? sudah jelas rekam jejak pak ganjar mahfud serta visi misi yang tokcer;ganjar-mahfud;neutral
instagram;GANJAR MAHFUD NO.3 menang;ganjar-mahfud;positive
instagram;Ganjar kasih nilai 5, terus nusron suruh tanya ke pak mahfud. Pak mahfud bales nilai 5 itu setelah adanya putusan MKMK;ganjar-mahfud;positive
instagram;emang sudah sepantasnya sih nilai untuk penegakan hukum di indonesia semenjak putusan mk itu turun, dan nilai 5 itu karena ada pak mahfud di dalamnya, kalo bukan pak mahfud yang menjadi menkonya, mungkin bisa dibawah itu;ganjar-mahfud;negative
instagram;Kenapa PK Ganjar jadi jahat begitu y PK  saya dan keluarga  besar saya pindah pilihan karena PK Ganjar makin kesini makin sombong PK ??;ganjar-mahfud;negative
instagram;kita doakan saja yang terbaik untuk pak ganjar, semoga kedepannya selalu dimudahkan apapun yang beliau sedang usahakan, Semangat terus Pak @ganjar_pranowo;ganjar-mahfud;positive
instagram;Beda pilihan boleh, tapi paslon yang terbaik sejauh ini ganjar-mahfud. Kredibilitas dan integritasnya tidak perlu dipertanyakan lagi sih.;ganjar-mahfud;negative
instagram;Sejauh ini dari 3 paslon dalam memaparkan visi-misi yang dimilikinya, paslon ganjar-mahfud jagonya. Selalu punya solusi nyata bukan cuma kata-kata manis belaka.;ganjar-mahfud;neutral
instagram;Sudah pasti gagasan pak ganjar-mahfud yg pling tepat, memikirkan rakyat. Gaspoll pak;ganjar-mahfud;positive
instagram;Ganjar Ganjar urus Jateng saja msh blunder apalagi seluruh Indonesia ??;ganjar-mahfud;positive
instagram;Pak ganjar emang pemimpin yang bijaksana banget;ganjar-mahfud;neutral
instagram;Ganjar-Mahfud terbaik dan terideal utk Indonesia. demi penegakan hukum, pemberantasan korupsi dan mendukung UU perampasan aset bagi koruptor????????;ganjar-mahfud;negative
instagram;Siap sambut nomor 3 jadi pemenang nih. Yakin kl Ganjar Mahfud pasti bakal adil dan jujur;ganjar-mahfud;positive
instagram;Pak Ganjar dan Pak Mahfud selalu di hati rakyat;ganjar-mahfud;positive
instagram;Nomor 3 persatuan Indonesia, ttp dukung Ganjar-Mahfud untuk masadepan Bangsa .. salam 3 jari;ganjar-mahfud;positive
instagram;Yang curang bully aja ges hehe, semangatt terus Pak Ganjar??;ganjar-mahfud;negative
instagram;Kawal Ganjar Mahfud sampai menang, Ganjar Mahfud jaya, terbaik dan berkualitas;ganjar-mahfud;positive
instagram;Selalu dukung Ganjar Mahfud untuk berhasil menyukseskan bangsa yang maju;ganjar-mahfud;positive
instagram;hehehe, Makin menarik Nih Pilpres Tahun 2024 Mendatang xixixi. Maju terus Pak Ganjar dan Sehat Selalu Pak Kami Akan Selalu mendukung Pak Ganjar;ganjar-mahfud;positive
instagram;Maju terus pak Ganjar terus berjuang dan berusaha untuk memenangkan pilpres 2024 ??;ganjar-mahfud;negative
instagram;Semangat selalu Pak ganjar..yakin makin banyak pendukung;ganjar-mahfud;positive
instagram;wauh, Mantap Juga Nih acaranya, memang silaturahmi tidak akan putus walaupun di tengah sibuknya prosedur capres, hahaaha. Semangat terus Para Pemimpin Bangsa dan untuk Pak Ganjar Gas Terus Sampai Menuju kemenangan;ganjar-mahfud;positive
instagram;Ini nih yang harus kita lihat dan dukung pak ganjar yang terbaik;ganjar-mahfud;positive
instagram;Kita doakan semoga pak ganjar menang total dan sukses;ganjar-mahfud;positive
instagram;Makin yakin sama Pak ganjar ..pasti menang;ganjar-mahfud;positive
instagram;yg tau penegakan hukum menurun pasca keputusan MK bukan hanya ganjar dan JK bahkan semua rakyat;ganjar-mahfud;negative
instagram;Mantaaap nih...gaspoool pak ganjar;ganjar-mahfud;positive
instagram;Brarti Mahpud Md nggk bisa kerja dong!!!, Kan menko Polhukam ya Mahpud Md, gimana Ganjar ini, kok kebelinger;ganjar-mahfud;positive
instagram;Heheeee.. itu Menkumham Yasonta Laole kan PDIP, Menko Polhukam Cawapres sampean, Mahfud MD... nepuk air didulang kena muka sendiri. ??????;ganjar-mahfud;negative
instagram;Pak Ganjar ga pernah neko2;ganjar-mahfud;positive
instagram;Keren pak Ganjar suka sama masakan kampung;ganjar-mahfud;positive
instagram;Wah nggak nyangka makanan yang di sukai pak Ganjar se sederhana itu;ganjar-mahfud;negative
instagram;Ternyata pak Ganjar juga suka makan makanan yang sederhana;ganjar-mahfud;positive
instagram;Suka kesederhanaan pak Ganjar;ganjar-mahfud;positive
instagram;Wah makanan favorit saya juga pak Ganjar;ganjar-mahfud;positive
instagram;Pak Ganjar ni merakyat sekali, makananpun makanan harian biasaa??;ganjar-mahfud;positive
instagram;Ganjar Machfud Terbaik;ganjar-mahfud;positive
instagram;Ganjar-Mahfud pilihan terbaik pilpres 2024-2029  bebas  romansa politis masa lalu.;ganjar-mahfud;positive
instagram;Gerindra Boss pilihan tetap GANJAR - MAHFUD the Best Presiden RI 2024;ganjar-mahfud;positive
instagram;Gapapa tim kampanye nya byk...presidennya nanti pak Ganjar??????;ganjar-mahfud;positive
instagram;semangat buat pak arsjad dkk, kasi keras ke lawan buat menangkan ganjar-mahfud, buktikan yg bersih dan bergerak bersama bisa menang melawan kecurangan!;ganjar-mahfud;negative
instagram;Yess Ganjar Mahfud MD ????????;ganjar-mahfud;positive
instagram;siapa disini yg dukung pak Ganjar? aku;ganjar-mahfud;positive
instagram;gilak keren bgt ya tim TPN Ganjar, org² yg berkualitas bgt;ganjar-mahfud;neutral
instagram;Ngerii Tim TPN nya Ganjar, orang2 hebat semuaa.. semoga bisa memenangkan Ganjar-Mahfud di pemilu 2024;ganjar-mahfud;negative
instagram;Nah kalau ini yang bisa jelasin pak bambang pacul pak mahfud.;ganjar-mahfud;negative
instagram;Secara pribadi yakin dengan pak Mahfud,tidak yakin dengan petugas partai yang keluarkan statmen harus banyak kursi Mentri di istana ??;ganjar-mahfud;positive
instagram;Gak mgkn pak mahfud punya kuasa buat ikut nentukan mentri..yakin dah??;ganjar-mahfud;positive
instagram;Mahfud sepintar itu aja masih banyak kekurangan penegakan hukum. Apalagi kandidat lain yg tidak lebih pintar dari beliau.;ganjar-mahfud;negative
instagram;Se7, beasiswa banyak tapi syaratnya membatasi bahkan ad yg kuotanya dibagi2 untuk kepentingan??Maju pak Ganjar;ganjar-mahfud;negative
instagram;Ayo pak Ganjar, ditunggu programnya supaya SDM Indonesia meningkat kecerdasannya bukan hanya tau gemay gemoy koyupsi atau termakan hoax 4g4m4;ganjar-mahfud;negative
instagram;Nah ini cocok, 1 keluarga minimal 1 orang harus S1. Ganjar terbaik.;ganjar-mahfud;positive
instagram;Dulu saat pak Ganjar Pranowo Gubernur. Beliau ada program SMK Gratis. Jadi nanti saat Ganjar Pranowo Presiden kita, beliau akan melanjutkan program ini..??;ganjar-mahfud;positive
instagram;Masuk akal apa yang d sampaikan. Memang terbaik Ganjar-Mahfud.??????;ganjar-mahfud;negative
instagram;Loh pak mahfud itu dapat nilai 5 oleh capresnya bapak ??;ganjar-mahfud;positive
instagram;Kasian pak mahfud cuma dimanfaatkan sama pdip;ganjar-mahfud;positive
instagram;Cegah capres yg punya rekam jejak KKN utk berkuasa, Indonesia bersih pilih Ganjar??????????;ganjar-mahfud;positive
instagram;Cerdasnya gak cocok untuk jadi Presiden dan wakil, kurang gagasan kebanyakan kajian teori. Rakyat butuh Ganjar Mahfud yang aksi nyata.;ganjar-mahfud;positive
instagram;BBM gratis apa jari niii????????? Cuma Ganjar Pranowo yang tepat jadi presiden...??????;ganjar-mahfud;negative
instagram;Ganjar sudah kehilangan pesonanya.skrg jd figur memuakkan;ganjar-mahfud;positive
instagram;Pak Mahfud ayo nonton film korea;ganjar-mahfud;positive
instagram;Anaknya pa mahfud dokter , masa jadi hakim ??;ganjar-mahfud;negative
instagram;Cegah dulu yg punya rekam jejak KKN berkuasa, dukung Ganjar utk Indonesia bersih??????????;ganjar-mahfud;positive
instagram;Takut ah ikut ganjar nanti di ajak nongtong pelem bf ??;ganjar-mahfud;negative
instagram;Ganjar mahmud top markotop;ganjar-mahfud;positive
instagram;Soal debat sih tahulah siapa yg bakal menang, secara yg selalu punya gagasan terbaik Ganjar Mahfud doang;ganjar-mahfud;positive
instagram;Optimis m3nang pak Ganjar Mahfud;ganjar-mahfud;positive
instagram;"Tegak Lurus bsm Ganjar Mahfud utk mjd kan negara Indonesia ini mjd lbh maju lg...coblos no 3
BRAVO GAMA ????????";ganjar-mahfud;positive
instagram;Mahfud alternatif terakhir,  terpaksa direkrut demi menyelamatkan pdip yg akan tenggelam;ganjar-mahfud;positive
instagram;MEnangkan GAnjar ????;ganjar-mahfud;positive
instagram;Makin yakin milih Ganjar-Mahfud---. ??????;ganjar-mahfud;positive
instagram;All in Ganjar-Mahfud. ??????;ganjar-mahfud;positive
instagram;Semakin percaya sama Ganjar Mahfud, jejak rekam hingga saat ini lebih baik dari yang lain. #allinganjarmahfud2024;ganjar-mahfud;positive
instagram;"pastii bung, pak ganjar akan terus taat pada konstitusi negara.
#ganjarpresiden2024";ganjar-mahfud;positive
instagram;Maka pilihan tepatnya adalah Ganjar-Mahfud..??????;ganjar-mahfud;neutral
instagram;"Perubahab pelayanan fasilitas kesehatan d jawa tengah merupakan yang pertama menerapkan prinsip ""Mboten Korupsi Mboten Ngapusi"" Jateng d bawa kemimpinan mas Ganjar??";ganjar-mahfud;positive
instagram;Mboten korupsi, mboten ngapusi pak Anwar Usman! Begitulah prinsip pak Ganjar, dia tdk mentolerir korupsi dan nipu2 rakyat Jateng. Makanya tingkat pelayanan publik di Jateng yg terbaik.;ganjar-mahfud;negative
instagram;Mboten korupsi mboten ngapusi !! Kalo kata ganjar Pranowo !! Mantap !;ganjar-mahfud;positive
instagram;Mantap.. semakin yakin Pilih Ganjar Mahfud 2024 ??????;ganjar-mahfud;positive
instagram;Perhatian pak ganjar terhadap anak2 dari keluarga miskin, jelas dengan adanya sekolah gratis,;ganjar-mahfud;positive
instagram;Pak Ganjar Sangatlah peduli dengan rakyat miskin selama menjabat di Jateng,dari pribadi saya sangat salut dengan beliau karena sosok pemimpin yang peduli sama rakyatnya yang kurang mampu dengan cara sekolah gratis,Bagun rumah satu juta rumah warga Dp 0 persen dan membangun Jaban sebanyak 42.181;ganjar-mahfud;positive
instagram;Jawaban yang penuh kepastian  dari pak ganjar;ganjar-mahfud;positive
instagram;Track record sudah sangat jelas, pak ganjar pemimpin yg terbaik;ganjar-mahfud;neutral
instagram;Tetap semangat selalu pak Ganjar;ganjar-mahfud;positive
instagram;Slalu mendukung pak ganjar-mahfud, pokoke pak ganjar-mahfud tetap pilihanku;ganjar-mahfud;positive
instagram;Track Record pak Ganjar terbukti bagus, dan programnya pun sukses . pak Ganjar keren;ganjar-mahfud;positive
instagram;pak ganjar selalu memberikan contoh yang baik;ganjar-mahfud;positive
instagram;Semakin mantap aja jawaban pak Ganjar;ganjar-mahfud;positive
instagram;Pertanyaannya ngalor ngidul, tp pak Ganjar bisa menjawab dg singkat, jelas, dan tepat;ganjar-mahfud;negative
instagram;Pak Ganjar sosok pemimpin yang sabar dan cerdas ??;ganjar-mahfud;positive
instagram;Ganjar mahfud the best pokoknya gas poll pilih no 3 untuk Indonesia;ganjar-mahfud;negative
instagram;Pak ganjar-mahfud pasti menang bismillah pak;ganjar-mahfud;positive
instagram;Saya yakin ganjar Mahfud past akan menang????;ganjar-mahfud;positive
instagram;gas dukung ganjar mahfud agar bisa m3nangg;ganjar-mahfud;positive
instagram;Pak Ganjar Mahfud pasti menang tenang aja pak;ganjar-mahfud;positive
instagram;Tetap dukung Ganjar sampai menang;ganjar-mahfud;positive
instagram;Ganjar pasti menang, visinya yang jelas dan kinerja progresifnya membuatnya unggul.;ganjar-mahfud;positive
instagram;pak ganjar pasti menang all in pak ganjar????;ganjar-mahfud;positive
instagram;pak ganjar pasti bisa menang ayo dukung beliau;ganjar-mahfud;positive
instagram;Salam 3 jari bersama pak ganjar menang;ganjar-mahfud;neutral
instagram;Paling bisa raih kejayaan Pak Ganjar dan Prof Mahfud ??;ganjar-mahfud;positive
instagram;Paling rajin olahraga ya Pak Ganjar dan Prof Mahfud dulur;ganjar-mahfud;positive
instagram;Humble sekali yah pak ganjar;ganjar-mahfud;positive
instagram;Sukes selalu pak Ganjar Pranowo;ganjar-mahfud;positive
instagram;Senyumnya pak ganjar slalu bikin meleleh;ganjar-mahfud;positive
instagram;Semangat dan terus berjuang pak Ganjar;ganjar-mahfud;positive
instagram;Dua putra terbaik bangsa yah Pak Ganjar dan Prof Mahfud;ganjar-mahfud;positive
instagram;bersama pak Ganjar majukan Indonesia;ganjar-mahfud;positive
instagram;Seneng deh tiap kali liat pak ganjar jogging;ganjar-mahfud;positive
instagram;sukses terus pak Ganjar ya;ganjar-mahfud;positive
instagram;Selalu siap mendukung Ganjar Mahfud;ganjar-mahfud;positive
instagram;Cuma ganjar-mahfud yang sudah terbukti integritasnya dalam segala bidang, yakin menang 1 putaran ??;ganjar-mahfud;negative
instagram;Sampai kapanpun saya tetap dukung ganjar-mahfud???? #ganjarmahfudmenang??;ganjar-mahfud;positive
instagram;Maju terus, warga serang siap mendukung penuh pak ganjar dan pak mahfud. Siap kawal sampai m3nang! ??;ganjar-mahfud;positive
instagram;Kami Siap untuk k3m3nangan Ganjar-Mahfud??;ganjar-mahfud;positive
instagram;Pak ganjar dan pak mahfud selalu terdepan, maju terus GAMA! Pasti menang! ??;ganjar-mahfud;positive
instagram;Saya yakin Ganjar pasti m3nang??;ganjar-mahfud;positive
instagram;semangat pak ganjar, dukung GAMA sampai M3NANG;ganjar-mahfud;positive
instagram;Semangat pak Ganjar untuk NKRI tercinta;ganjar-mahfud;positive
instagram;mari kita kawal untuk k3menangan Pak Ganjar-Mahfud;ganjar-mahfud;positive
instagram;Optimis dengan kemenangan Ganjar Mahfud;ganjar-mahfud;positive
instagram;Mendukung pak ganjar sejak awalll????;ganjar-mahfud;positive
instagram;Pak ganjar putra terbaikkkk??????;ganjar-mahfud;positive
instagram;Bersama pak Ganjar-Mahfud, kita nggak ada henti-hentinya, bro!;ganjar-mahfud;negative
instagram;Memang terbaik dan cerdas nih pak Ganjar;ganjar-mahfud;positive
instagram;track recordnya pak Ganjar sudah jelas bagus ??;ganjar-mahfud;negative
instagram;Putra terbaik bangsa yang akan memajukan indonesia thn 2024 kedepan.. Ganjar Pranowo;ganjar-mahfud;positive
instagram;pak Ganjar memang orang yang sederhana dan apa adanya, lanjutkan pak ??;ganjar-mahfud;negative
instagram;Program penanganan krisis pangan dari Ganjar Pranowo Calon Presiden RI 2024 untuk membawa Indonesia ???? menuju Indonesia  Emas 2045.;ganjar-mahfud;negative
instagram;sosok pemimpin masa depan bangsa, pak Ganjar sangat berwibawa ??;ganjar-mahfud;neutral
instagram;Pak ganjar pemimpin terbaik ??;ganjar-mahfud;positive
instagram;sosok hebat seperti pak Ganjar memang pantas jadi next presiden ????;ganjar-mahfud;negative
instagram;Tidak bisa begitu Prof Mahfud, ini masalah ditanah air kita .Ngapain juga HGU yg menurut UUPA no 5 Tahun 1960 utk Pertanian dan Peternakan sampai 190 tahun dgn perincian pertama diberikan utk 35 tahun dan dpt diperpanjang oleh Negara selama 25 tahun dan sekali lagi dpt diperbaharui selama 30 tahun .Berikut ayatnya dlm PP no 15 Tahun 2023 tsb dpt  diulang lagi siklus tsb sekali lagi artinya 90 tahun dikali 2 sehingga menjadi;ganjar-mahfud;negative
instagram;Ganjar selalu merakyat, dukung terus no. 3;ganjar-mahfud;positive
instagram;luar biasa dukungan untuk pak ganjar saya sangat yakin pasti menang ????;ganjar-mahfud;positive
instagram;Gas pol pak ganjar Mahfud??;ganjar-mahfud;negative
instagram;Ga sabarr menunggu kemenangan pak Ganjar-Mahfud;ganjar-mahfud;neutral
instagram;Siap dukung pk Ganjar Mahfud.. sampai jdi presiden RI????;ganjar-mahfud;positive
instagram;Siap tancap gas bersama ganjar-mahfud di pilpres 2024??;ganjar-mahfud;positive
instagram;Tim pemenangan ganjar terbaik lah inimah;ganjar-mahfud;negative
instagram;Pokonya siap dan tancap gas untuk ganjar;ganjar-mahfud;negative
instagram;Gaspoll kita menangkan ganjar mahfud????;ganjar-mahfud;positive
instagram;Mari kita dukung pak ganjar agar Indonesia makin maju;ganjar-mahfud;positive
instagram;Dari gestur & cara berkomunikasi pak Ganjar ini mencerminkan psikologinya ini akan sangat tidak baik untuk merespon pandangan atau kritik dari rakyat apabila nanti menjabat sebagai seorang pemimpin.. wuaduuhhh....????;ganjar-mahfud;negative
